person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
30,5000,RENT,0.5,DEBTCONSOLIDATION,F,13871,25.0,1,1.5,N,28
40,33233,OWN,8.5,PERSONAL,B,15476,18.1,1,0.47,N,12
25,70252,RENT,0.5,PERSONAL,C,13180,8.37,0,0.19,N,12
35,33827,MORTGAGE,1.7,EDUCATION,B,29752,8.93,1,0.88,N,24
29,30590,RENT,0.2,VENTURE,F,6657,16.38,1,0.22,N,5
48,53878,OWN,7.6,PERSONAL,A,31693,21.27,1,0.59,N,29
31,133284,RENT,0.2,VENTURE,B,31370,21.72,0,0.24,N,27
51,42758,OWN,1.8,MEDICAL,B,16545,10.93,1,0.39,N,7
35,37121,OWN,4.3,MEDICAL,B,23497,13.33,1,0.63,N,17
51,80911,MORTGAGE,2.6,EDUCATION,E,29516,14.71,0,0.36,N,20
28,46676,RENT,1.7,MEDICAL,B,31763,18.85,0,0.68,N,29
58,100670,RENT,1.6,PERSONAL,E,22076,12.22,0,0.22,N,23
29,13625,OWN,8.0,PERSONAL,B,21173,10.77,1,1.5,N,19
66,13800,RENT,18.2,EDUCATION,E,36901,21.12,0,1.5,N,4
32,16372,RENT,2.1,VENTURE,C,30764,22.55,1,1.5,N,1
48,62014,MORTGAGE,0.2,MEDICAL,B,33242,16.71,1,0.54,N,8
66,42934,RENT,0.2,MEDICAL,B,3176,22.79,1,0.07,Y,30
46,27242,MORTGAGE,7.1,MEDICAL,B,1715,22.62,1,0.06,N,29
43,43158,RENT,4.0,MEDICAL,B,19361,18.37,1,0.45,N,28
35,68477,OWN,7.7,EDUCATION,B,16360,9.57,1,0.24,Y,2
49,26103,OWN,6.0,PERSONAL,A,2764,15.66,1,0.11,N,26
39,56921,RENT,11.9,DEBTCONSOLIDATION,B,32240,7.85,1,0.57,N,1
55,23601,MORTGAGE,10.9,MEDICAL,C,1469,11.66,1,0.06,N,3
34,7690,RENT,7.8,VENTURE,B,39896,19.16,0,1.5,N,19
40,33852,MORTGAGE,3.2,MEDICAL,D,1100,24.01,1,0.03,Y,23
41,6686,OWN,1.8,HOMEIMPROVEMENT,F,37723,19.34,1,1.5,N,14
67,25782,RENT,3.5,MEDICAL,B,22825,14.47,1,0.89,N,18
25,37401,MORTGAGE,3.5,PERSONAL,B,10024,11.72,1,0.27,N,23
58,16492,RENT,4.7,DEBTCONSOLIDATION,A,3216,11.59,1,0.2,Y,14
23,50778,MORTGAGE,1.0,EDUCATION,B,13208,14.25,0,0.26,N,17
22,27778,RENT,5.3,PERSONAL,D,31800,20.84,1,1.14,N,10
61,51897,MORTGAGE,3.0,PERSONAL,A,17665,17.01,1,0.34,N,20
46,32966,OWN,4.8,VENTURE,A,1934,21.5,1,0.06,Y,24
45,28512,RENT,1.4,VENTURE,B,15352,12.75,1,0.54,N,29
28,16603,OWN,2.8,VENTURE,D,37606,8.66,0,1.5,N,7
18,34239,RENT,1.2,DEBTCONSOLIDATION,C,15465,18.76,1,0.45,N,11
60,37623,RENT,10.4,EDUCATION,F,26092,20.97,0,0.69,Y,21
36,43641,RENT,3.3,MEDICAL,E,3202,25.0,0,0.07,N,23
26,40624,RENT,1.3,VENTURE,A,27892,5.0,0,0.69,N,9
44,9958,RENT,0.2,DEBTCONSOLIDATION,A,20875,14.9,1,1.5,N,30
51,66468,RENT,5.6,EDUCATION,B,9151,13.19,1,0.14,N,1
61,44780,RENT,1.2,DEBTCONSOLIDATION,C,16689,13.39,1,0.37,N,18
21,34927,RENT,22.8,PERSONAL,C,17415,16.3,1,0.5,N,17
53,43310,RENT,3.8,HOMEIMPROVEMENT,A,2477,15.68,1,0.06,Y,21
35,49323,OWN,1.7,VENTURE,A,11969,19.02,1,0.24,N,19
32,112487,OWN,5.4,HOMEIMPROVEMENT,A,33558,6.7,1,0.3,N,10
68,21125,RENT,1.6,PERSONAL,E,6577,14.86,1,0.31,N,1
30,21621,MORTGAGE,8.6,PERSONAL,E,7114,19.97,1,0.33,N,28
36,12887,OWN,1.8,PERSONAL,A,34907,8.93,1,1.5,Y,1
66,5000,OWN,22.2,MEDICAL,A,8946,13.37,1,1.5,N,7
23,45607,RENT,4.6,VENTURE,A,38084,6.0,1,0.84,N,27
65,115507,RENT,9.3,DEBTCONSOLIDATION,E,19521,15.15,0,0.17,N,18
29,26788,MORTGAGE,0.4,MEDICAL,F,1299,17.5,1,0.05,Y,11
68,76395,MORTGAGE,2.1,PERSONAL,B,10439,23.85,0,0.14,N,13
54,27134,RENT,6.7,EDUCATION,B,27587,21.09,1,1.02,N,29
34,73951,RENT,5.3,PERSONAL,B,39910,20.75,1,0.54,N,9
40,43056,OWN,1.1,HOMEIMPROVEMENT,C,17120,15.27,1,0.4,N,28
43,34465,OWN,2.2,HOMEIMPROVEMENT,C,35472,14.34,1,1.03,N,28
46,21349,MORTGAGE,1.5,DEBTCONSOLIDATION,C,31517,6.4,1,1.48,N,23
50,35779,RENT,4.8,EDUCATION,F,7681,14.95,1,0.21,N,26
44,61151,RENT,2.1,PERSONAL,A,39527,19.91,1,0.65,Y,17
42,19091,RENT,1.8,EDUCATION,D,21385,17.51,1,1.12,N,11
27,31732,RENT,1.2,MEDICAL,B,18596,23.75,0,0.59,Y,1
64,39223,RENT,2.6,DEBTCONSOLIDATION,B,26026,15.84,1,0.66,N,20
40,59743,MORTGAGE,1.1,PERSONAL,D,23594,14.55,1,0.39,Y,16
38,36563,RENT,16.4,PERSONAL,E,4296,14.48,1,0.12,N,19
38,27339,MORTGAGE,0.8,VENTURE,D,21308,25.0,0,0.78,N,22
60,41138,RENT,12.2,VENTURE,D,30870,14.41,0,0.75,N,11
30,72763,RENT,2.8,EDUCATION,D,18583,9.92,0,0.26,N,14
54,46528,RENT,2.4,HOMEIMPROVEMENT,B,10828,9.57,1,0.23,N,12
50,32364,RENT,1.3,PERSONAL,D,4610,19.91,1,0.14,N,8
41,35285,MORTGAGE,5.0,DEBTCONSOLIDATION,D,20256,9.66,1,0.57,Y,30
61,13594,RENT,5.8,EDUCATION,C,31397,6.83,1,1.5,N,15
28,56343,RENT,3.2,PERSONAL,C,38849,14.15,1,0.69,N,26
34,10243,RENT,0.3,EDUCATION,D,11008,8.67,0,1.07,N,23
21,23947,RENT,12.5,PERSONAL,D,30866,14.86,0,1.29,N,1
64,29482,OWN,19.6,MEDICAL,B,9083,10.45,1,0.31,Y,6
42,23906,RENT,2.8,VENTURE,D,668,14.83,1,0.03,N,12
47,14198,OWN,4.8,MEDICAL,D,28164,16.76,1,1.5,N,25
26,19450,OWN,3.0,VENTURE,A,20092,5.71,0,1.03,N,9
38,9649,RENT,1.9,EDUCATION,D,25056,15.85,0,1.5,N,18
37,92455,RENT,0.4,PERSONAL,A,20393,9.23,1,0.22,Y,8
36,21821,OWN,3.0,DEBTCONSOLIDATION,A,24433,17.91,1,1.12,N,27
36,20098,OWN,8.5,HOMEIMPROVEMENT,C,16659,18.89,1,0.83,N,20
29,115138,RENT,0.1,PERSONAL,E,21361,25.0,0,0.19,N,19
54,7288,RENT,4.4,EDUCATION,A,28502,15.38,1,1.5,Y,23
59,50300,RENT,10.6,VENTURE,D,14056,9.42,1,0.28,N,5
34,34711,RENT,1.2,PERSONAL,C,5220,15.14,0,0.15,N,22
54,14404,RENT,1.0,MEDICAL,E,18597,23.85,1,1.29,N,20
65,36637,RENT,7.4,MEDICAL,D,35780,23.83,0,0.98,N,25
56,102449,RENT,1.5,EDUCATION,E,28337,12.63,1,0.28,N,12
45,50006,RENT,1.1,PERSONAL,D,14334,11.47,0,0.29,Y,19
58,45472,RENT,2.4,HOMEIMPROVEMENT,D,39946,24.24,1,0.88,N,5
52,11178,MORTGAGE,2.5,EDUCATION,A,35946,11.71,1,1.5,N,2
64,16707,OWN,10.4,EDUCATION,B,33549,13.05,1,1.5,N,4
65,7930,MORTGAGE,4.8,VENTURE,A,38194,11.88,1,1.5,Y,30
35,35598,RENT,2.6,VENTURE,D,17313,10.47,1,0.49,N,23
31,34476,OWN,3.8,EDUCATION,A,11320,14.55,1,0.33,N,26
52,16800,RENT,15.4,DEBTCONSOLIDATION,A,16505,18.16,0,0.98,Y,21
61,61352,OWN,0.6,VENTURE,E,29424,25.0,1,0.48,N,22
58,10431,RENT,1.2,EDUCATION,D,21542,7.61,1,1.5,N,27
24,18013,RENT,16.4,EDUCATION,E,22046,23.3,0,1.22,N,5
58,36486,MORTGAGE,15.8,VENTURE,A,5132,5.0,1,0.14,N,7
30,11817,OWN,1.0,EDUCATION,B,19547,23.34,0,1.5,N,12
35,26292,MORTGAGE,0.8,MEDICAL,B,11034,13.64,1,0.42,Y,9
54,19179,RENT,2.7,VENTURE,A,2188,17.51,0,0.11,N,11
30,40558,RENT,0.3,MEDICAL,B,22819,16.44,1,0.56,N,14
53,9520,RENT,5.3,VENTURE,B,1316,23.04,1,0.14,N,14
48,5000,OWN,0.4,MEDICAL,A,37134,21.47,0,1.5,N,28
19,11348,OWN,0.3,PERSONAL,C,33074,10.58,1,1.5,N,7
33,62013,MORTGAGE,3.3,EDUCATION,B,33945,13.66,1,0.55,N,3
26,58923,RENT,15.8,MEDICAL,A,10946,12.08,1,0.19,N,23
26,15072,OWN,2.8,HOMEIMPROVEMENT,D,30303,10.55,1,1.5,N,3
55,31678,RENT,2.2,VENTURE,D,14315,25.0,0,0.45,N,4
28,33807,RENT,31.0,EDUCATION,D,28059,13.99,1,0.83,N,22
39,9005,RENT,3.8,DEBTCONSOLIDATION,B,11006,5.75,0,1.22,N,7
50,19599,RENT,2.4,PERSONAL,F,2946,14.09,0,0.15,N,24
53,28426,RENT,2.4,EDUCATION,E,18772,19.27,1,0.66,Y,9
62,5000,RENT,1.1,EDUCATION,C,2220,22.63,1,0.77,N,1
40,36361,RENT,3.6,EDUCATION,B,26979,16.56,1,0.74,N,30
62,47288,RENT,2.9,VENTURE,A,723,6.3,1,0.02,N,4
62,39287,RENT,1.6,PERSONAL,D,13452,12.94,1,0.34,Y,3
51,55200,RENT,0.9,PERSONAL,C,34202,24.52,0,0.62,N,6
26,45606,RENT,1.9,EDUCATION,E,34576,10.06,0,0.76,N,6
41,61048,MORTGAGE,3.6,VENTURE,C,33467,24.89,1,0.55,N,24
25,5000,MORTGAGE,0.3,DEBTCONSOLIDATION,F,5574,25.0,1,1.32,Y,11
24,24303,RENT,0.8,HOMEIMPROVEMENT,E,20877,22.57,1,0.86,N,4
53,13652,MORTGAGE,14.7,PERSONAL,F,23956,25.0,1,1.5,Y,4
35,5000,OWN,3.9,MEDICAL,B,8971,7.05,1,1.5,N,13
20,29789,RENT,0.3,PERSONAL,A,3519,20.85,0,0.12,N,17
45,63326,RENT,5.9,EDUCATION,D,38625,11.25,1,0.61,Y,27
23,20311,MORTGAGE,0.3,HOMEIMPROVEMENT,D,19248,17.92,0,0.95,N,11
61,42483,OWN,6.7,MEDICAL,A,29475,11.78,1,0.69,Y,3
61,76804,MORTGAGE,6.9,PERSONAL,D,11488,17.25,0,0.15,N,3
38,27135,MORTGAGE,5.3,EDUCATION,C,38094,10.35,0,1.4,N,12
45,68662,RENT,6.6,PERSONAL,A,3749,17.61,0,0.05,N,15
57,64132,RENT,0.5,EDUCATION,C,29608,19.85,1,0.46,N,16
18,41548,RENT,6.5,MEDICAL,E,30856,25.0,1,0.74,Y,24
53,10875,RENT,0.7,EDUCATION,C,22041,15.14,1,1.5,N,8
38,5000,RENT,2.1,DEBTCONSOLIDATION,D,25558,17.96,1,1.5,Y,24
60,18220,RENT,14.3,MEDICAL,A,19923,20.07,0,1.09,N,25
52,23109,RENT,3.5,HOMEIMPROVEMENT,D,21294,25.0,1,0.92,N,14
30,27119,RENT,17.1,HOMEIMPROVEMENT,E,28244,21.99,0,1.04,N,24
66,50916,RENT,0.5,VENTURE,B,516,20.41,0,0.01,N,6
27,17536,RENT,3.2,MEDICAL,B,7583,14.1,1,0.43,N,5
70,51871,RENT,0.3,PERSONAL,C,38343,12.76,1,0.74,N,20
61,96310,RENT,5.0,VENTURE,E,29618,25.0,1,0.31,N,19
64,28960,OWN,0.4,EDUCATION,A,11405,17.55,1,0.39,N,30
70,38582,MORTGAGE,1.0,PERSONAL,B,30882,8.85,0,0.8,N,7
27,92405,RENT,1.5,EDUCATION,A,27083,5.0,1,0.29,N,30
63,56634,RENT,6.9,VENTURE,B,6730,15.31,1,0.12,Y,25
30,18045,MORTGAGE,0.9,DEBTCONSOLIDATION,C,33149,21.83,1,1.5,N,1
54,101411,RENT,9.4,EDUCATION,E,34592,13.94,0,0.34,N,2
55,37933,OWN,0.7,MEDICAL,B,36545,19.35,1,0.96,N,8
41,19878,RENT,0.2,DEBTCONSOLIDATION,C,2124,13.28,0,0.11,Y,4
19,6689,MORTGAGE,2.5,EDUCATION,E,7749,15.71,1,1.16,N,24
39,17724,MORTGAGE,19.4,PERSONAL,B,26311,7.46,0,1.48,N,15
34,36722,OWN,0.6,EDUCATION,C,17002,23.69,1,0.46,Y,14
53,13683,RENT,0.5,DEBTCONSOLIDATION,D,10696,11.51,1,0.78,N,6
31,15696,MORTGAGE,7.0,PERSONAL,B,39788,9.58,1,1.5,N,17
27,79407,OWN,1.9,EDUCATION,A,2975,8.63,1,0.04,N,6
52,38393,OWN,6.3,MEDICAL,C,36035,10.69,0,0.94,N,12
42,7965,RENT,1.1,HOMEIMPROVEMENT,B,38348,7.26,1,1.5,N,17
20,53504,OWN,3.1,DEBTCONSOLIDATION,B,32855,11.09,0,0.61,N,8
64,5000,RENT,1.5,EDUCATION,F,21606,20.44,0,1.5,N,1
55,36720,RENT,3.0,DEBTCONSOLIDATION,C,28989,16.04,1,0.79,Y,5
34,33373,OWN,7.3,PERSONAL,E,8707,12.13,1,0.26,N,10
29,133649,RENT,7.2,PERSONAL,A,37879,17.59,0,0.28,N,22
69,66604,OWN,3.6,DEBTCONSOLIDATION,E,7203,15.23,1,0.11,Y,24
41,31987,OWN,13.2,MEDICAL,D,19666,25.0,1,0.61,Y,4
46,59627,RENT,1.5,PERSONAL,D,6663,13.59,1,0.11,N,3
60,5000,OWN,1.4,MEDICAL,B,5423,21.26,1,1.17,N,15
42,33082,MORTGAGE,4.8,HOMEIMPROVEMENT,B,22023,11.05,1,0.67,N,5
53,19161,RENT,4.9,HOMEIMPROVEMENT,C,8970,15.12,1,0.47,N,27
43,36070,OWN,0.2,DEBTCONSOLIDATION,D,13120,14.45,1,0.36,N,24
55,5000,RENT,4.7,MEDICAL,D,22550,14.74,1,1.5,N,16
18,52457,RENT,2.3,DEBTCONSOLIDATION,A,6020,14.37,1,0.11,N,15
37,45791,RENT,6.9,MEDICAL,E,23805,22.86,1,0.52,N,24
45,68116,RENT,8.3,VENTURE,E,35353,25.0,0,0.52,N,21
33,23033,RENT,4.0,HOMEIMPROVEMENT,C,17990,16.38,1,0.78,N,16
64,53882,MORTGAGE,0.0,EDUCATION,A,8723,6.34,0,0.16,Y,9
34,107173,OWN,5.1,PERSONAL,D,14827,25.0,1,0.14,N,16
57,25984,RENT,6.9,EDUCATION,C,25812,18.68,1,0.99,N,18
45,9250,RENT,1.4,VENTURE,D,36876,14.5,1,1.5,N,16
29,51561,RENT,3.1,PERSONAL,D,13697,25.0,1,0.27,N,4
44,24157,RENT,16.9,PERSONAL,A,24991,21.17,1,1.03,N,17
70,13054,RENT,1.8,EDUCATION,C,35945,6.59,0,1.5,N,11
59,15564,RENT,1.3,PERSONAL,B,793,5.0,0,0.05,Y,24
64,7918,RENT,1.2,VENTURE,E,31563,9.89,1,1.5,N,15
47,13105,RENT,4.1,EDUCATION,B,28015,17.71,1,1.5,N,18
58,43360,OWN,15.0,PERSONAL,A,12954,16.22,1,0.3,N,24
51,44545,MORTGAGE,4.7,VENTURE,E,17152,23.48,1,0.39,Y,24
54,16964,RENT,1.8,HOMEIMPROVEMENT,A,23957,14.6,1,1.41,N,24
23,129238,RENT,5.1,PERSONAL,C,26223,10.71,0,0.2,Y,27
24,35519,RENT,4.9,EDUCATION,B,38445,7.34,0,1.08,Y,22
49,41385,MORTGAGE,4.5,DEBTCONSOLIDATION,C,1379,23.56,1,0.03,N,24
49,47961,MORTGAGE,0.9,EDUCATION,C,37159,23.26,0,0.77,N,4
70,17873,OWN,5.0,DEBTCONSOLIDATION,B,38968,8.85,0,1.5,N,15
42,61916,MORTGAGE,2.8,EDUCATION,F,8149,14.36,0,0.13,N,22
50,6890,RENT,0.1,EDUCATION,A,6884,9.51,0,1.0,Y,27
24,11735,MORTGAGE,3.9,EDUCATION,B,21840,5.0,1,1.5,N,2
69,18015,RENT,22.7,PERSONAL,B,22834,7.24,1,1.27,N,7
29,38601,RENT,2.2,DEBTCONSOLIDATION,C,38616,12.61,0,1.0,N,12
33,9904,OWN,16.8,DEBTCONSOLIDATION,B,6071,8.77,0,0.61,N,17
33,10832,RENT,0.5,DEBTCONSOLIDATION,A,11194,16.74,1,1.03,Y,9
60,85480,OWN,6.6,DEBTCONSOLIDATION,E,30157,25.0,1,0.35,N,10
70,78168,RENT,0.6,HOMEIMPROVEMENT,B,13331,22.18,1,0.17,N,2
53,9497,OWN,1.6,VENTURE,B,33246,16.09,0,1.5,Y,7
30,16540,RENT,4.2,HOMEIMPROVEMENT,B,15700,18.07,0,0.95,Y,22
24,31372,RENT,4.5,EDUCATION,A,25449,11.88,1,0.81,Y,18
53,50032,MORTGAGE,7.5,EDUCATION,A,16848,5.0,0,0.34,N,6
64,22668,MORTGAGE,4.8,VENTURE,A,16995,14.7,1,0.75,N,19
68,20434,MORTGAGE,4.5,DEBTCONSOLIDATION,A,11232,9.0,1,0.55,Y,17
26,71740,OWN,12.2,VENTURE,A,35737,5.0,0,0.5,N,25
49,17933,OWN,3.0,HOMEIMPROVEMENT,B,31368,15.5,0,1.5,N,23
28,25820,OWN,1.3,MEDICAL,C,22177,8.97,0,0.86,N,25
25,46612,RENT,0.9,VENTURE,C,11960,22.73,0,0.26,Y,28
50,48063,RENT,2.6,DEBTCONSOLIDATION,A,24465,20.68,0,0.51,N,13
40,44570,RENT,6.2,PERSONAL,E,11845,12.24,0,0.27,Y,26
42,42686,MORTGAGE,0.2,DEBTCONSOLIDATION,D,33337,7.59,1,0.78,N,4
25,38759,RENT,0.7,MEDICAL,F,39224,11.08,0,1.01,N,29
62,27141,MORTGAGE,0.6,VENTURE,B,15261,22.26,0,0.56,N,15
39,61831,RENT,4.4,DEBTCONSOLIDATION,C,10117,8.04,1,0.16,N,23
21,49833,OWN,1.4,EDUCATION,A,39342,10.71,1,0.79,N,2
57,19961,RENT,0.9,EDUCATION,D,3072,8.14,1,0.15,N,29
20,26288,RENT,4.5,MEDICAL,A,34922,9.47,1,1.33,N,1
46,10728,MORTGAGE,7.2,PERSONAL,B,22792,19.71,1,1.5,N,16
58,22304,RENT,2.0,MEDICAL,B,10423,12.13,1,0.47,Y,8
46,12109,RENT,4.3,EDUCATION,C,38976,20.51,1,1.5,N,7
51,63029,RENT,0.5,DEBTCONSOLIDATION,C,34629,18.78,0,0.55,N,5
51,147539,RENT,13.7,PERSONAL,A,27328,12.35,1,0.19,N,26
45,11188,RENT,2.1,MEDICAL,B,30682,18.75,0,1.5,N,20
30,28495,OWN,30.0,DEBTCONSOLIDATION,E,18006,25.0,1,0.63,N,2
32,24971,RENT,19.2,DEBTCONSOLIDATION,E,2457,24.86,1,0.1,N,29
40,5000,OWN,7.5,VENTURE,C,30606,18.83,1,1.5,N,22
61,18590,RENT,0.1,MEDICAL,C,26293,19.04,1,1.41,Y,5
43,104374,MORTGAGE,3.9,EDUCATION,A,23582,5.22,1,0.23,N,10
21,36681,OWN,0.5,EDUCATION,A,13831,21.01,1,0.38,N,25
43,28861,RENT,11.3,PERSONAL,B,36157,8.11,1,1.25,N,26
57,12278,RENT,7.8,HOMEIMPROVEMENT,B,22843,10.98,0,1.5,N,14
26,57172,RENT,17.9,EDUCATION,D,2258,17.36,0,0.04,N,2
22,21570,OWN,4.7,VENTURE,B,32413,6.52,0,1.5,N,21
49,17612,OWN,3.7,EDUCATION,A,37609,13.87,0,1.5,N,19
37,53207,MORTGAGE,3.7,MEDICAL,B,33739,7.65,0,0.63,Y,5
67,28674,RENT,2.4,MEDICAL,A,29312,20.47,1,1.02,Y,21
28,14032,RENT,3.2,HOMEIMPROVEMENT,D,36448,24.77,1,1.5,N,5
32,56320,RENT,5.0,EDUCATION,A,11052,12.89,1,0.2,N,24
49,35727,RENT,13.5,EDUCATION,B,16982,12.99,1,0.48,N,30
45,56787,RENT,4.5,PERSONAL,C,993,7.05,1,0.02,N,5
39,29819,RENT,9.7,PERSONAL,A,30339,18.47,1,1.02,N,6
58,155018,OWN,9.9,VENTURE,A,2657,9.59,1,0.02,N,17
34,6612,RENT,3.7,PERSONAL,C,37847,9.93,0,1.5,N,14
43,143601,MORTGAGE,2.1,PERSONAL,A,13627,21.91,1,0.09,N,4
61,20038,RENT,5.1,DEBTCONSOLIDATION,C,12997,18.37,1,0.65,N,18
24,7018,MORTGAGE,3.0,MEDICAL,D,9052,8.48,0,1.29,N,18
59,38279,MORTGAGE,0.4,PERSONAL,B,24991,20.03,1,0.65,Y,11
43,71469,MORTGAGE,2.4,PERSONAL,B,16504,19.01,1,0.23,N,17
42,44275,OWN,25.6,PERSONAL,E,17416,17.02,0,0.39,N,14
27,5451,MORTGAGE,0.2,MEDICAL,B,16219,6.47,0,1.5,Y,6
62,6197,OWN,6.0,VENTURE,F,35625,20.95,1,1.5,N,30
36,7696,RENT,9.2,VENTURE,A,31693,17.27,1,1.5,N,19
28,18506,OWN,5.2,PERSONAL,D,2469,8.52,0,0.13,Y,18
30,9016,OWN,4.2,VENTURE,C,38239,8.27,1,1.5,N,30
70,26157,MORTGAGE,6.1,EDUCATION,E,13128,21.38,1,0.5,N,27
25,5000,RENT,2.8,MEDICAL,A,17518,13.19,1,1.5,N,8
57,27577,RENT,0.5,HOMEIMPROVEMENT,B,3101,22.1,1,0.11,N,5
21,42558,OWN,16.4,EDUCATION,A,16139,18.3,0,0.38,N,16
64,71355,MORTGAGE,2.8,PERSONAL,E,25812,25.0,0,0.36,N,13
48,37771,RENT,5.5,DEBTCONSOLIDATION,B,33875,13.32,0,0.9,N,15
45,82018,RENT,3.8,EDUCATION,E,39689,24.76,1,0.48,N,26
28,37822,RENT,0.3,EDUCATION,B,5758,5.0,0,0.15,Y,27
60,10462,RENT,15.3,VENTURE,A,36333,7.89,1,1.5,N,29
18,24028,RENT,7.9,VENTURE,B,8366,16.89,1,0.35,N,1
66,17688,RENT,0.8,HOMEIMPROVEMENT,C,31095,20.27,0,1.5,N,1
64,33982,MORTGAGE,20.0,PERSONAL,D,6070,18.41,1,0.18,N,2
69,5000,RENT,6.7,EDUCATION,B,19069,13.61,1,1.5,N,28
55,76961,RENT,3.2,PERSONAL,E,26072,13.67,0,0.34,N,28
41,51641,OWN,4.7,MEDICAL,A,8005,5.48,1,0.16,Y,19
64,31827,MORTGAGE,0.6,EDUCATION,C,1679,22.51,0,0.05,Y,2
48,149827,MORTGAGE,4.1,VENTURE,D,21586,9.84,1,0.14,N,16
58,103685,RENT,0.4,PERSONAL,B,32260,12.71,1,0.31,Y,2
63,48163,MORTGAGE,3.9,PERSONAL,A,10612,19.77,1,0.22,N,21
67,32831,RENT,4.0,EDUCATION,B,28307,6.95,0,0.86,N,29
43,26039,OWN,10.4,DEBTCONSOLIDATION,A,14916,5.0,0,0.57,N,7
66,24462,OWN,6.5,DEBTCONSOLIDATION,E,19628,22.85,1,0.8,N,1
67,17180,RENT,1.4,DEBTCONSOLIDATION,F,2760,17.63,1,0.16,N,1
22,17281,RENT,11.0,EDUCATION,D,39388,15.71,1,1.5,Y,18
37,30392,RENT,4.3,PERSONAL,D,3998,19.51,1,0.13,N,29
69,67747,MORTGAGE,4.7,EDUCATION,A,5978,9.58,1,0.09,N,29
58,30117,RENT,0.9,VENTURE,A,6298,18.0,1,0.21,N,18
28,8570,OWN,9.8,PERSONAL,D,8597,25.0,1,1.0,N,16
50,24984,RENT,13.4,EDUCATION,C,16195,23.66,0,0.65,N,1
67,13250,RENT,7.5,PERSONAL,C,5880,15.91,1,0.44,N,29
55,90740,MORTGAGE,14.1,MEDICAL,D,18693,14.1,1,0.21,Y,12
44,5000,OWN,1.8,EDUCATION,B,25975,12.67,1,1.5,N,11
51,32498,MORTGAGE,9.9,PERSONAL,A,32486,8.6,1,1.0,N,30
32,12054,RENT,3.4,EDUCATION,D,32975,15.83,0,1.5,N,30
49,26014,RENT,0.9,EDUCATION,B,13664,5.0,1,0.53,N,9
38,32109,RENT,5.5,MEDICAL,D,27705,8.1,1,0.86,N,30
63,59174,RENT,5.8,VENTURE,B,29508,19.43,0,0.5,N,28
22,22462,RENT,1.7,PERSONAL,A,13066,8.7,1,0.58,Y,26
23,31364,OWN,0.1,HOMEIMPROVEMENT,A,38196,17.89,1,1.22,N,23
55,77360,RENT,1.1,PERSONAL,D,22033,16.6,1,0.28,N,10
39,77214,RENT,2.6,EDUCATION,C,6434,21.12,1,0.08,N,11
35,125974,RENT,0.9,MEDICAL,B,17822,17.27,1,0.14,N,23
31,14141,OWN,1.1,DEBTCONSOLIDATION,B,22134,8.02,0,1.5,Y,13
27,127346,OWN,2.5,MEDICAL,C,37823,13.95,1,0.3,N,12
63,24746,RENT,16.3,PERSONAL,A,39806,16.09,0,1.5,N,6
30,88762,RENT,7.2,MEDICAL,B,39824,10.61,1,0.45,N,29
48,57422,RENT,1.9,EDUCATION,B,22152,7.87,0,0.39,Y,22
47,21462,MORTGAGE,15.1,MEDICAL,B,23136,14.8,0,1.08,N,14
20,110524,MORTGAGE,5.2,PERSONAL,C,31455,10.47,1,0.28,N,6
47,82366,OWN,3.0,MEDICAL,A,39389,13.89,1,0.48,N,12
23,10063,RENT,3.2,PERSONAL,B,34718,9.43,1,1.5,N,18
46,22960,RENT,2.6,VENTURE,B,5605,22.13,0,0.24,N,26
25,52065,OWN,1.3,MEDICAL,B,38904,10.88,1,0.75,N,23
61,8399,MORTGAGE,2.4,PERSONAL,F,34471,25.0,1,1.5,N,29
62,29504,MORTGAGE,3.8,DEBTCONSOLIDATION,A,26948,7.59,1,0.91,N,29
60,67777,MORTGAGE,3.8,VENTURE,C,23028,17.09,0,0.34,N,20
61,29488,RENT,7.2,EDUCATION,A,2691,5.0,0,0.09,N,11
50,37830,MORTGAGE,2.2,PERSONAL,D,26754,22.57,1,0.71,N,2
34,64249,OWN,6.3,VENTURE,E,24716,13.0,0,0.38,Y,12
65,44394,MORTGAGE,4.3,EDUCATION,B,38958,21.28,1,0.88,N,25
28,29309,RENT,16.3,DEBTCONSOLIDATION,D,21708,16.05,0,0.74,N,15
30,87821,RENT,2.4,PERSONAL,A,19895,5.0,0,0.23,N,23
67,34977,RENT,11.6,PERSONAL,A,25319,9.27,0,0.72,N,6
28,32133,RENT,8.6,DEBTCONSOLIDATION,B,35716,19.59,1,1.11,N,5
48,86748,RENT,5.1,DEBTCONSOLIDATION,B,33992,5.53,1,0.39,N,15
45,45676,MORTGAGE,5.3,PERSONAL,B,26640,16.51,1,0.58,N,26
61,12487,RENT,0.4,VENTURE,B,16987,14.15,1,1.36,N,11
23,13981,RENT,15.0,EDUCATION,B,37315,10.2,1,1.5,N,15
58,17619,RENT,0.6,VENTURE,D,562,22.11,0,0.03,N,19
33,66378,RENT,4.1,DEBTCONSOLIDATION,A,35330,5.0,0,0.53,N,1
21,61474,MORTGAGE,2.0,PERSONAL,A,28945,11.95,1,0.47,N,5
52,37292,RENT,2.8,EDUCATION,B,20449,14.14,1,0.55,Y,29
65,14151,RENT,4.7,PERSONAL,B,27302,5.73,0,1.5,N,4
